Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color,Skin Color_R,Skin Color_G,Skin Color_B,Clothes Color_R,Clothes Color_G,Clothes Color_B,Pants Color_R,Pants Color_G,Pants Color_B,Skin_Brightness,Clothes_Brightness,ShirtCluster,PantCluster,rgb_distance,Shirt_Lum,Pant_Lum,Lum_Diff
170.17743460000003,58.15512103839999,Male,Ideal,"(243, 214, 200)","(31, 145, 177)","(252, 173, 122)",243,214,200,31,145,177,252,173,122,219.0,117.66666666666669,6,4,229.4558781116753,123.07399999999998,186.1132,63.03920000000002
166.0459976,54.2826700568,Female,Ideal,"(246, 215, 197)","(175, 248, 192)","(217, 33, 192)",246,215,197,175,248,192,217,33,192,219.33333333333331,205.0,5,1,219.06391761310215,228.437,83.59819999999999,144.83880000000002
169.8436532,61.20997244,Male,Ideal,"(204, 150, 103)","(149, 229, 55)","(161, 28, 35)",204,150,103,149,229,55,161,28,35,152.33333333333334,144.33333333333334,2,3,202.34870891606894,199.4292,56.7812,142.64800000000002
166.3390628,57.9460151264,Female,Ideal,"(253, 220, 213)","(4, 82, 201)","(228, 78, 96)",253,220,213,4,82,201,228,78,96,228.66666666666663,95.66666666666669,4,3,247.42069436488129,74.00899999999999,111.1896,37.18060000000001
174.43851320000002,61.220858648,Male,Ideal,"(235, 185, 152)","(72, 228, 15)","(175, 131, 208)",235,185,152,72,228,15,175,131,208,190.66666666666663,105.0,1,7,239.30524440554996,179.45579999999998,145.91379999999998,33.542
173.54699860000002,56.9492013472,Female,Ideal,"(235, 185, 152)","(30, 145, 181)","(61, 255, 9)",235,185,152,30,145,181,61,255,9,190.66666666666663,118.66666666666669,6,5,206.50665848829186,123.1502,195.99439999999998,72.84419999999999
173.1319372,59.388029453600005,Male,Ideal,"(253, 220, 213)","(3, 11, 103)","(245, 202, 61)",253,220,213,3,11,103,245,202,61,228.66666666666663,39.0,0,5,311.1414469337057,15.9416,200.96159999999998,185.01999999999998
173.43567040000002,59.94898668,Male,Ideal,"(252, 218, 191)","(33, 140, 157)","(229, 158, 240)",252,218,191,33,140,157,229,158,240,220.33333333333331,110.0,6,4,213.60945671950014,118.47919999999999,179.01500000000001,60.53580000000002
172.9320392,60.7024483512,Male,Ideal,"(127, 41, 44)","(47, 5, 209)","(94, 205, 223)",127,41,44,47,5,209,94,205,223,70.66666666666667,87.0,4,5,205.92474353510798,28.658,182.70099999999996,154.04299999999995
173.6426042,57.995819528,Female,Ideal,"(119, 78, 58)","(201, 103, 167)","(12, 81, 89)",119,78,58,201,103,167,12,81,89,85.0,157.0,3,4,205.6428943581567,128.4556,66.9082,61.54740000000001
180.8881828,69.8164724072,Male,Ideal,"(253, 220, 213)","(217, 237, 13)","(99, 123, 146)",253,220,213,217,237,13,99,123,146,228.66666666666663,155.66666666666666,2,2,211.20842786214757,216.5752,119.5582,97.017
171.1757816,54.358011688,Female,Ideal,"(204, 150, 103)","(21, 219, 47)","(179, 136, 245)",204,150,103,21,219,47,179,136,245,152.33333333333334,95.66666666666669,1,7,266.56518902512386,164.4868,153.0116,11.475200000000001
168.5688526,51.0650698456,Female,Underweight,"(243, 214, 200)","(143, 5, 2)","(36, 252, 168)",243,214,200,143,5,2,36,252,168,219.0,50.0,7,5,316.24990118575533,34.1222,200.0136,165.8914
175.5856788,66.7379435032,Male,Ideal,"(246, 215, 197)","(11, 211, 72)","(221, 239, 149)",246,215,197,11,211,72,221,239,149,219.33333333333331,98.0,1,7,225.41739063346466,158.4442,228.6752,70.231
171.2102748,53.6846090048,Female,Underweight,"(246, 215, 197)","(230, 4, 110)","(80, 63, 244)",246,215,197,230,4,110,80,63,244,219.33333333333331,114.66666666666669,7,0,209.6115454835444,59.7008,79.6824,19.9816
177.2900188,70.05270312079999,Male,Ideal,"(243, 214, 200)","(104, 251, 148)","(235, 32, 255)",243,214,200,104,251,148,235,32,255,219.0,167.66666666666666,6,1,276.71465447279803,212.31119999999999,91.25840000000001,121.05279999999998
168.7029392,53.9952741656,Female,Ideal,"(235, 185, 152)","(241, 20, 207)","(205, 236, 58)",235,185,152,241,20,207,205,236,58,190.66666666666663,156.0,3,1,264.86411610484345,80.48599999999999,216.5578,136.0718
179.65440320000002,57.0412805232,Female,Underweight,"(252, 218, 191)","(122, 99, 9)","(125, 157, 238)",252,218,191,122,99,9,125,157,238,220.33333333333331,76.66666666666667,0,3,236.2498677248307,97.3918,156.04500000000002,58.65320000000001
165.07287280000003,52.3930057848,Female,Ideal,"(252, 218, 191)","(147, 101, 18)","(110, 79, 233)",252,218,191,147,101,18,110,79,233,220.33333333333331,88.66666666666667,7,0,219.26696057545925,104.78699999999999,96.70939999999999,8.077600000000004
176.623345,64.186443144,Male,Ideal,"(246, 215, 197)","(245, 131, 72)","(25, 224, 171)",246,215,197,245,131,72,25,224,171,219.33333333333331,149.33333333333334,7,5,258.5536694769579,150.9766,177.86599999999999,26.889399999999995
174.87150699999998,64.9870783832,Male,Ideal,"(246, 215, 197)","(159, 173, 191)","(231, 105, 9)",246,215,197,159,173,191,231,105,9,219.33333333333331,174.33333333333334,5,4,207.20038610002638,171.32319999999999,124.8564,46.46679999999999
176.00251820000005,62.89379666239999,Male,Ideal,"(226, 165, 137)","(162, 246, 230)","(162, 52, 21)",226,165,137,162,246,230,162,52,21,176.0,212.66666666666663,5,4,285.1613578309656,226.9864,73.14779999999999,153.8386
172.44822,56.9465705136,Female,Ideal,"(252, 218, 191)","(252, 5, 45)","(7, 111, 136)",252,218,191,252,5,45,7,111,136,220.33333333333331,100.66666666666669,7,0,282.0319130878632,60.400200000000005,90.6946,30.29439999999999
166.3841732,59.1722557392,Female,Ideal,"(253, 220, 213)","(83, 216, 223)","(237, 5, 225)",253,220,213,83,216,223,237,5,225,228.66666666666663,174.0,6,1,261.2297839068126,188.2296,70.2072,118.0224
164.2252494,58.76792383040001,Female,Ideal,"(119, 78, 58)","(224, 85, 50)","(0, 63, 240)",119,78,58,224,85,50,0,63,240,85.0,119.66666666666669,7,0,294.55050500720586,112.0244,62.3856,49.6388
162.5184964,55.5857491544,Female,Ideal,"(252, 218, 191)","(224, 106, 22)","(98, 132, 198)",252,218,191,224,106,22,98,132,198,220.33333333333331,117.33333333333331,7,5,218.00917411888886,125.02199999999999,129.5368,4.514800000000008
173.6682582,57.5393698984,Female,Ideal,"(235, 185, 152)","(38, 237, 251)","(190, 42, 238)",235,185,152,38,237,251,190,42,238,190.66666666666663,175.33333333333334,6,1,247.58432906789557,195.7034,87.616,108.08739999999999
172.99983179999998,58.2936480352,Male,Ideal,"(243, 214, 200)","(108, 12, 57)","(16, 232, 202)",243,214,200,108,12,57,16,232,202,219.0,59.0,0,3,279.08600824835344,35.6586,183.9124,148.25379999999998
170.7741314,51.419642712,Female,Underweight,"(127, 41, 44)","(239, 116, 255)","(43, 124, 1)",127,41,44,239,116,255,43,124,1,70.66666666666667,203.33333333333331,3,4,320.92989888759195,152.18560000000002,97.8988,54.28680000000003
178.7048496,60.221368676,Male,Ideal,"(127, 41, 44)","(3, 221, 153)","(203, 197, 194)",127,41,44,3,221,153,203,197,194,70.66666666666667,125.66666666666669,6,4,205.56507485465522,169.7436,198.059,28.31540000000001
167.1147026,58.18342517920001,Female,Ideal,"(204, 150, 103)","(183, 26, 75)","(18, 213, 153)",204,150,103,183,26,75,18,213,153,152.33333333333334,94.66666666666669,7,5,261.3005931872333,62.916,167.21099999999998,104.29499999999999
176.25796599999998,62.9812945592,Male,Ideal,"(243, 214, 200)","(156, 38, 152)","(144, 249, 9)",243,214,200,156,38,152,144,249,9,219.0,115.33333333333331,3,1,255.17445013166972,71.3176,209.34899999999996,138.03139999999996
168.56560140000002,55.8476531752,Female,Ideal,"(119, 78, 58)","(29, 235, 66)","(106, 119, 254)",119,78,58,29,235,66,106,119,254,85.0,110.0,1,1,233.94230057858283,179.00259999999997,125.98319999999998,53.01939999999999
176.5467894,59.71311884000001,Male,Ideal,"(119, 78, 58)","(121, 145, 238)","(11, 143, 59)",119,78,58,121,145,238,11,143,59,85.0,168.0,6,5,210.10711553871752,146.61219999999997,108.87199999999999,37.74019999999999
172.43414840000003,53.9897857024,Female,Underweight,"(235, 185, 152)","(162, 42, 207)","(138, 208, 0)",235,185,152,162,42,207,138,208,0,190.66666666666663,137.0,3,1,266.42259663924904,79.42500000000001,178.10039999999998,98.67539999999997
175.0225608,50.8058420176,Female,Underweight,"(246, 215, 197)","(1, 249, 233)","(233, 234, 194)",246,215,197,1,249,233,233,234,194,219.33333333333331,161.0,6,4,235.73289969794203,195.11999999999998,230.89939999999999,35.77940000000001
173.9417146,57.4875243328,Female,Ideal,"(252, 218, 191)","(133, 56, 213)","(236, 166, 33)",252,218,191,133,56,213,236,166,33,220.33333333333331,134.0,3,1,234.75306174787156,83.7056,171.27939999999998,87.57379999999998
172.7248006,66.1739018512,Male,Ideal,"(252, 218, 191)","(155, 223, 58)","(110, 9, 213)",252,218,191,155,223,58,110,9,213,220.33333333333331,145.33333333333334,2,2,268.0410416335528,196.6302,45.2014,151.4288
177.6295152,65.48280908000001,Male,Ideal,"(119, 78, 58)","(186, 146, 95)","(0, 39, 156)",119,78,58,186,146,95,0,39,156,85.0,142.33333333333334,2,2,223.082944215823,150.8218,39.156,111.66579999999999
175.87709299999997,63.1938024112,Male,Ideal,"(243, 214, 200)","(111, 238, 149)","(152, 0, 222)",243,214,200,111,238,149,152,0,222,219.0,166.0,6,1,252.29744350666735,204.57399999999998,48.34360000000001,156.23039999999997
173.5723732,57.7189469712,Female,Ideal,"(252, 218, 191)","(47, 6, 112)","(17, 238, 173)",252,218,191,47,6,112,17,238,173,220.33333333333331,55.0,0,3,241.75400720567177,22.369799999999998,186.3224,163.9526
167.3529038,58.0943397104,Female,Ideal,"(246, 215, 197)","(247, 37, 124)","(71, 185, 193)",246,215,197,247,37,124,71,185,193,219.33333333333331,136.0,7,5,240.08540147205952,87.92739999999999,161.3412,73.4138
173.5516722,53.386417624,Female,Underweight,"(127, 41, 44)","(213, 107, 29)","(32, 183, 231)",127,41,44,213,107,29,32,183,231,70.66666666666667,116.33333333333331,7,5,281.6753450339593,123.904,154.363,30.459000000000003
170.8711594,57.019689544,Female,Ideal,"(235, 185, 152)","(48, 148, 6)","(24, 8, 161)",235,185,152,48,148,6,24,8,161,190.66666666666663,67.33333333333333,1,1,210.24033866030564,116.4876,22.4482,94.0394
174.86363300000002,48.898578376,Female,Underweight,"(253, 220, 213)","(38, 26, 185)","(181, 85, 22)",253,220,213,38,26,185,181,85,22,228.66666666666663,83.0,4,3,224.71982556063006,40.031,100.86099999999999,60.82999999999999
166.7694658,43.06353913656,Female,Underweight,"(204, 150, 103)","(221, 23, 125)","(27, 251, 182)",204,150,103,221,23,125,27,251,182,152.33333333333334,123.0,7,5,304.7441549890662,72.45920000000001,198.39579999999998,125.93659999999997
171.76061660000002,63.6470315376,Male,Ideal,"(235, 185, 152)","(178, 248, 247)","(188, 75, 131)",235,185,152,178,248,247,188,75,131,190.66666666666663,224.33333333333331,5,1,208.53057329801786,233.0458,103.06700000000001,129.9788
164.0494814,54.8039833424,Female,Ideal,"(246, 215, 197)","(120, 161, 255)","(87, 178, 28)",246,215,197,120,161,255,87,178,28,219.33333333333331,178.66666666666666,6,5,230.01521688792678,159.0702,147.8234,11.246800000000007
175.111664,58.4613863568,Male,Ideal,"(243, 214, 200)","(54, 43, 223)","(185, 131, 45)",243,214,200,54,43,223,185,131,45,219.0,106.66666666666669,4,3,237.88442571971794,58.3346,136.2712,77.9366
173.754542,59.6818663512,Male,Ideal,"(253, 220, 213)","(121, 84, 245)","(223, 4, 18)",253,220,213,121,84,245,223,4,18,228.66666666666663,150.0,4,3,261.4058147784781,103.4904,51.5702,51.920199999999994
168.84703340000002,54.8022596928,Female,Ideal,"(127, 41, 44)","(164, 58, 216)","(106, 117, 22)",127,41,44,164,58,216,106,117,22,70.66666666666667,146.0,3,4,210.90519197023102,91.9432,107.8024,15.859200000000001
168.7688522,57.345141804,Female,Ideal,"(235, 185, 152)","(76, 44, 154)","(243, 47, 5)",235,185,152,76,44,154,243,47,5,190.66666666666663,91.33333333333331,4,3,223.82805900958888,58.745200000000004,85.63719999999999,26.89199999999999
171.4106046,55.8100503984,Female,Ideal,"(119, 78, 58)","(127, 83, 238)","(168, 0, 42)",119,78,58,127,83,238,168,0,42,85.0,149.33333333333334,4,3,216.76254288967917,103.5454,38.7492,64.7962
172.0415406,58.3413659136,Male,Ideal,"(119, 78, 58)","(85, 20, 131)","(40, 230, 183)",119,78,58,85,20,131,40,230,183,85.0,78.66666666666667,4,5,220.97284901091356,41.8332,186.21259999999998,144.37939999999998
170.6044848,60.7530692184,Male,Ideal,"(119, 78, 58)","(72, 222, 22)","(196, 131, 227)",119,78,58,72,222,22,196,131,227,85.0,105.33333333333331,1,7,256.28499761008254,175.67,151.75019999999998,23.91980000000001
177.2035826,59.76178926159999,Male,Ideal,"(119, 78, 58)","(116, 234, 141)","(220, 32, 169)",119,78,58,116,234,141,220,32,169,85.0,163.66666666666666,6,1,228.9191997190275,202.1986,81.8602,120.3384
174.0365836,56.7583298336,Female,Ideal,"(243, 214, 200)","(81, 37, 10)","(211, 245, 18)",243,214,200,81,37,10,211,245,18,219.0,42.66666666666666,0,5,245.4139360346107,44.405,221.38219999999998,176.97719999999998
165.6449316,59.8699255944,Female,Ideal,"(235, 185, 152)","(148, 121, 87)","(9, 247, 245)",235,185,152,148,121,87,9,247,245,190.66666666666663,118.66666666666669,7,5,245.27739398485136,124.2854,196.25679999999997,71.97139999999997
174.642272,58.457621543200005,Male,Ideal,"(243, 214, 200)","(63, 95, 73)","(115, 213, 252)",243,214,200,63,95,73,115,213,252,219.0,77.0,0,3,220.6105165217651,86.60839999999999,194.981,108.3726
174.22355299999998,56.573581812,Female,Ideal,"(235, 185, 152)","(2, 100, 22)","(162, 164, 129)",235,185,152,2,100,22,162,164,129,190.66666666666663,41.333333333333336,0,5,202.842303280159,73.5336,161.0478,87.51419999999999
166.567739,61.7552353832,Female,Ideal,"(252, 218, 191)","(190, 1, 231)","(23, 36, 47)",252,218,191,190,1,231,23,36,47,220.33333333333331,140.66666666666666,3,4,250.93823941360552,57.787400000000005,34.0304,23.757000000000005
173.9622124,61.2368704456,Male,Ideal,"(235, 185, 152)","(188, 58, 105)","(76, 239, 231)",235,185,152,188,58,105,76,239,231,190.66666666666663,117.0,7,5,247.34793308212625,89.0314,203.7686,114.73719999999999
176.26749099999998,53.508433872,Female,Underweight,"(119, 78, 58)","(162, 238, 242)","(188, 49, 132)",119,78,58,162,238,242,188,49,132,85.0,214.0,5,4,220.2203442009843,222.13119999999998,84.544,137.5872
174.6872046,67.122317364,Male,Ideal,"(252, 218, 191)","(16, 135, 47)","(140, 222, 220)",252,218,191,16,135,47,140,222,220,220.33333333333331,66.0,1,7,229.94347131414713,103.347,204.42239999999998,101.07539999999999
175.12471960000002,63.636462844,Male,Ideal,"(119, 78, 58)","(233, 22, 210)","(16, 55, 116)",119,78,58,233,22,210,16,55,116,85.0,155.0,3,4,238.77604569973096,80.43220000000001,51.1128,29.31940000000001
170.2883818,52.6252448888,Female,Underweight,"(127, 41, 44)","(191, 173, 66)","(48, 94, 223)",127,41,44,191,173,66,48,94,223,70.66666666666667,143.33333333333334,2,2,226.58111130453923,169.10139999999998,93.5342,75.56719999999999
182.4305724,60.43011171439999,Male,Underweight,"(127, 41, 44)","(145, 9, 253)","(236, 229, 83)",127,41,44,145,9,253,236,229,83,70.66666666666667,135.66666666666666,3,1,292.54230463302224,55.5304,219.947,164.41660000000002
175.48235160000002,59.9540669104,Male,Ideal,"(127, 41, 44)","(251, 53, 122)","(64, 247, 218)",127,41,44,251,53,122,64,247,218,70.66666666666667,142.0,7,5,286.04370295463593,100.07660000000001,206.00039999999998,105.92379999999997
175.04968799999995,62.3615064504,Male,Ideal,"(253, 220, 213)","(160, 5, 1)","(28, 175, 151)",253,220,213,160,5,1,28,175,151,228.66666666666663,55.333333333333336,7,5,262.3432865540874,37.66420000000001,142.015,104.35079999999998
170.3729892,56.9650770672,Female,Ideal,"(204, 150, 103)","(186, 25, 182)","(215, 205, 67)",204,150,103,186,25,182,215,205,67,152.33333333333334,131.0,3,1,215.55973650011728,70.56400000000001,197.1624,126.59839999999998
171.8685158,57.428829528,Female,Ideal,"(243, 214, 200)","(198, 65, 17)","(36, 202, 140)",243,214,200,198,65,17,36,202,140,219.0,93.33333333333331,7,5,245.23865926888445,89.8102,162.232,72.4218
167.7243788,46.521302704,Female,Underweight,"(226, 165, 137)","(237, 233, 48)","(111, 20, 150)",226,165,137,237,233,48,111,20,150,176.0,172.66666666666666,2,2,267.6733083443323,220.49339999999998,48.7326,171.7608
174.41242739999998,53.4403497128,Female,Underweight,"(246, 215, 197)","(30, 143, 88)","(197, 215, 206)",246,215,197,30,143,88,197,215,206,219.33333333333331,87.0,1,7,216.78791479231492,115.00519999999999,210.5234,95.51820000000002
175.1442014,64.0827066536,Male,Ideal,"(235, 185, 152)","(198, 125, 237)","(133, 125, 31)",235,185,152,198,125,237,133,125,31,190.66666666666663,186.66666666666663,5,5,216.01157376399996,148.6062,119.914,28.6922
170.2856386,58.2953716848,Male,Ideal,"(119, 78, 58)","(93, 181, 3)","(213, 157, 208)",119,78,58,93,181,3,213,157,208,85.0,92.33333333333331,1,7,238.74882198662257,149.4396,172.5878,23.148199999999974
178.92039400000002,67.48029217039999,Male,Ideal,"(204, 150, 103)","(240, 139, 161)","(134, 24, 3)",204,150,103,240,139,161,134,24,3,152.33333333333334,180.0,5,4,222.3173407541571,162.061,45.8698,116.19120000000001
176.4659412,63.816402790400005,Male,Ideal,"(253, 220, 213)","(137, 31, 53)","(104, 223, 209)",253,220,213,137,31,53,104,223,209,228.66666666666663,73.66666666666667,7,5,249.57764322951687,55.123999999999995,196.6898,141.5658
169.17548079999997,58.9210564896,Male,Ideal,"(119, 78, 58)","(152, 32, 39)","(44, 17, 239)",119,78,58,152,32,39,44,17,239,85.0,74.33333333333333,7,0,227.79157139806557,58.0174,38.7686,19.248800000000003
169.8386494,59.564748896800005,Male,Ideal,"(226, 165, 137)","(251, 61, 202)","(189, 222, 27)",226,165,137,251,61,202,189,222,27,176.0,171.33333333333334,3,1,245.74376899526874,111.5742,200.90519999999998,89.33099999999997
175.2251004,57.47464232,Female,Ideal,"(204, 150, 103)","(171, 242, 31)","(54, 106, 226)",204,150,103,171,242,31,54,106,226,152.33333333333334,148.0,2,2,264.9716966017314,211.6712,103.6088,108.0624
171.8949826,60.8291365968,Male,Ideal,"(252, 218, 191)","(189, 106, 49)","(117, 110, 250)",252,218,191,189,106,49,117,110,250,220.33333333333331,114.66666666666669,7,0,213.54390649231834,119.53040000000001,121.5962,2.0657999999999817
172.75037840000002,50.6579256664,Female,Underweight,"(204, 150, 103)","(164, 178, 16)","(38, 56, 239)",204,150,103,164,178,16,38,56,239,152.33333333333334,119.33333333333331,2,2,283.70583356709466,163.32719999999998,65.38579999999999,97.94139999999999
173.062519,54.37207304,Female,Underweight,"(252, 218, 191)","(30, 46, 176)","(91, 244, 185)",252,218,191,30,46,176,91,244,185,220.33333333333331,84.0,4,5,207.37888031330482,51.9844,207.21239999999997,155.22799999999998
175.7801158,50.8663965496,Female,Underweight,"(119, 78, 58)","(247, 225, 79)","(1, 44, 253)",119,78,58,247,225,79,1,44,253,85.0,183.66666666666663,2,2,351.501066854711,219.136,49.94799999999999,169.188
172.0516752,62.87665088480001,Male,Ideal,"(243, 214, 200)","(10, 170, 40)","(119, 63, 228)",243,214,200,10,170,40,119,63,228,219.0,73.33333333333333,1,1,242.227166106529,126.598,86.8186,39.779399999999995
178.1852926,52.0819323912,Female,Underweight,"(226, 165, 137)","(80, 244, 146)","(236, 114, 178)",226,165,137,80,244,146,236,114,178,176.0,156.66666666666666,6,1,205.5723716845238,202.058,144.558,57.5
176.028604,60.2806077912,Male,Ideal,"(119, 78, 58)","(69, 122, 7)","(242, 240, 45)",119,78,58,69,122,7,242,240,45,85.0,66.0,0,5,212.83091880645537,102.42919999999998,226.34619999999998,123.917
178.48247260000002,62.4257804368,Male,Ideal,"(235, 185, 152)","(10, 6, 103)","(223, 241, 59)",235,185,152,10,6,103,223,241,59,190.66666666666663,39.66666666666666,0,5,320.2030605725061,13.8538,224.03279999999998,210.17899999999997
