Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color,Skin Color_R,Skin Color_G,Skin Color_B,Clothes Color_R,Clothes Color_G,Clothes Color_B,Pants Color_R,Pants Color_G,Pants Color_B,Skin_Brightness,Clothes_Brightness,SkinCluster,ShirtCluster
169.4937936,47.4231343184,Female,Underweight,"(253, 220, 213)","(25, 83, 155)","(240, 120, 82)",253,220,213,25,83,155,240,120,82,228.66666666666663,87.66666666666667,0,1
173.858809,50.2430704232,Female,Underweight,"(127, 41, 44)","(33, 76, 88)","(41, 248, 128)",127,41,44,33,76,88,41,248,128,70.66666666666667,65.66666666666667,3,3
173.2261458,60.59934688960001,Male,Ideal,"(204, 150, 103)","(116, 203, 90)","(86, 242, 1)",204,150,103,116,203,90,86,242,1,152.33333333333334,136.33333333333334,4,3
176.32161839999998,60.727804144,Male,Ideal,"(246, 215, 197)","(16, 60, 196)","(12, 232, 26)",246,215,197,16,60,196,12,232,26,219.33333333333331,90.66666666666669,5,7
171.4348108,59.7338933536,Male,Ideal,"(226, 165, 137)","(45, 98, 94)","(72, 51, 159)",226,165,137,45,98,94,72,51,159,176.0,79.0,2,5
167.80228060000002,47.728311016,Female,Underweight,"(226, 165, 137)","(52, 209, 139)","(237, 153, 38)",226,165,137,52,209,139,237,153,38,176.0,133.33333333333334,2,7
172.7259944,67.8424853824,Male,Ideal,"(127, 41, 44)","(115, 90, 52)","(99, 64, 176)",127,41,44,115,90,52,99,64,176,70.66666666666667,85.66666666666667,3,3
174.11377420000002,53.2676672384,Female,Underweight,"(253, 220, 213)","(200, 210, 9)","(140, 222, 28)",253,220,213,200,210,9,140,222,28,228.66666666666663,139.66666666666666,0,6
167.07248780000003,55.2678718808,Female,Ideal,"(204, 150, 103)","(32, 44, 240)","(61, 112, 92)",204,150,103,32,44,240,61,112,92,152.33333333333334,105.33333333333331,4,0
180.505989,63.7204227232,Male,Ideal,"(246, 215, 197)","(211, 187, 46)","(217, 166, 156)",246,215,197,211,187,46,217,166,156,219.33333333333331,148.0,5,5
171.907962,63.1573789736,Male,Ideal,"(243, 214, 200)","(10, 51, 191)","(236, 24, 79)",243,214,200,10,51,191,236,24,79,219.0,84.0,5,7
177.4284996,56.1665283512,Female,Underweight,"(243, 214, 200)","(246, 66, 56)","(5, 163, 128)",243,214,200,246,66,56,5,163,128,219.0,122.66666666666669,5,3
174.68397879999998,63.4648236312,Male,Ideal,"(235, 185, 152)","(233, 220, 124)","(179, 130, 30)",235,185,152,233,220,124,179,130,30,190.66666666666663,192.33333333333331,2,4
171.5758316,45.00237278136,Female,Underweight,"(226, 165, 137)","(13, 37, 26)","(6, 198, 170)",226,165,137,13,37,26,6,198,170,176.0,25.33333333333333,2,5
173.7050374,54.7264644696,Female,Underweight,"(253, 220, 213)","(48, 14, 193)","(56, 101, 145)",253,220,213,48,14,193,56,101,145,228.66666666666663,85.0,0,1
174.2532964,58.7595323784,Male,Ideal,"(235, 185, 152)","(4, 101, 81)","(134, 116, 87)",235,185,152,4,101,81,134,116,87,190.66666666666663,62.0,2,5
170.9084212,59.6477562328,Male,Ideal,"(252, 218, 191)","(154, 235, 124)","(214, 58, 199)",252,218,191,154,235,124,214,58,199,220.33333333333331,171.0,5,5
174.34473640000002,50.852425916,Female,Underweight,"(253, 220, 213)","(118, 84, 155)","(67, 80, 5)",253,220,213,118,84,155,67,80,5,228.66666666666663,119.0,0,1
173.678977,61.5848208688,Male,Ideal,"(246, 215, 197)","(51, 29, 177)","(182, 148, 114)",246,215,197,51,29,177,182,148,114,219.33333333333331,85.66666666666667,5,7
168.6348164,53.7506066408,Female,Ideal,"(246, 215, 197)","(190, 40, 52)","(224, 191, 139)",246,215,197,190,40,52,224,191,139,219.33333333333331,94.0,5,3
175.3311454,56.8047322952,Female,Underweight,"(235, 185, 152)","(254, 214, 195)","(46, 16, 92)",235,185,152,254,214,195,46,16,92,190.66666666666663,221.0,2,4
176.9846346,63.9083005296,Male,Ideal,"(246, 215, 197)","(213, 95, 97)","(242, 148, 255)",246,215,197,213,95,97,242,148,255,219.33333333333331,135.0,5,3
169.662729,54.29723036,Female,Ideal,"(119, 78, 58)","(222, 203, 30)","(216, 68, 144)",119,78,58,222,203,30,216,68,144,85.0,151.66666666666666,1,2
175.8989878,64.4229006536,Male,Ideal,"(204, 150, 103)","(44, 63, 168)","(36, 172, 109)",204,150,103,44,63,168,36,172,109,152.33333333333334,91.66666666666669,4,0
183.7034934,57.3553022648,Female,Underweight,"(119, 78, 58)","(179, 92, 237)","(147, 94, 61)",119,78,58,179,92,237,147,94,61,85.0,169.33333333333334,1,4
180.04723959999998,59.9951623456,Male,Ideal,"(246, 215, 197)","(120, 49, 129)","(208, 81, 225)",246,215,197,120,49,129,208,81,225,219.33333333333331,99.33333333333331,5,7
181.3245294,65.735459824,Male,Ideal,"(127, 41, 44)","(56, 33, 211)","(228, 118, 151)",127,41,44,56,33,211,228,118,151,70.66666666666667,100.0,3,0
171.3787784,58.4095407912,Male,Ideal,"(246, 215, 197)","(187, 255, 43)","(104, 112, 238)",246,215,197,187,255,43,104,112,238,219.33333333333331,161.66666666666666,5,5
174.4840554,62.1065877464,Male,Ideal,"(119, 78, 58)","(196, 132, 28)","(67, 23, 110)",119,78,58,196,132,28,67,23,110,85.0,118.66666666666669,1,2
172.1189598,52.5015503504,Female,Underweight,"(226, 165, 137)","(51, 45, 130)","(122, 205, 179)",226,165,137,51,45,130,122,205,179,176.0,75.33333333333333,2,5
165.6230114,51.79907242,Female,Ideal,"(235, 185, 152)","(3, 18, 67)","(185, 66, 245)",235,185,152,3,18,67,185,66,245,190.66666666666663,29.33333333333333,2,5
172.437933,54.9473184144,Female,Underweight,"(226, 165, 137)","(90, 67, 95)","(55, 64, 202)",226,165,137,90,67,95,55,64,202,176.0,84.0,2,5
178.4484112,51.8013857392,Female,Underweight,"(252, 218, 191)","(22, 58, 186)","(216, 251, 48)",252,218,191,22,58,186,216,251,48,220.33333333333331,88.66666666666667,5,7
169.1409368,55.2091317168,Female,Ideal,"(252, 218, 191)","(128, 151, 7)","(77, 8, 53)",252,218,191,128,151,7,77,8,53,220.33333333333331,95.33333333333331,5,5
166.27203219999998,58.667135688,Female,Ideal,"(119, 78, 58)","(185, 215, 21)","(200, 133, 78)",119,78,58,185,215,21,200,133,78,85.0,140.33333333333334,1,2
170.07425980000002,47.6459387088,Female,Underweight,"(252, 218, 191)","(156, 123, 28)","(36, 245, 3)",252,218,191,156,123,28,36,245,3,220.33333333333331,102.33333333333331,5,3
166.9168112,58.8504322152,Female,Ideal,"(243, 214, 200)","(168, 157, 77)","(38, 66, 32)",243,214,200,168,157,77,38,66,32,219.0,134.0,5,5
181.096412,65.49405816160001,Male,Ideal,"(119, 78, 58)","(247, 120, 249)","(81, 78, 80)",119,78,58,247,120,249,81,78,80,85.0,205.33333333333331,1,4
181.617112,54.325353064,Female,Underweight,"(226, 165, 137)","(184, 164, 199)","(147, 216, 2)",226,165,137,184,164,199,147,216,2,176.0,182.33333333333331,2,4
168.2659068,51.475207732,Female,Underweight,"(226, 165, 137)","(133, 199, 147)","(29, 245, 225)",226,165,137,133,199,147,29,245,225,176.0,159.66666666666666,2,4
174.83655660000002,61.04554534,Male,Ideal,"(252, 218, 191)","(164, 39, 42)","(102, 21, 93)",252,218,191,164,39,42,102,21,93,220.33333333333331,81.66666666666667,5,3
165.09011940000002,56.274800761600005,Female,Ideal,"(235, 185, 152)","(60, 197, 149)","(50, 214, 87)",235,185,152,60,197,149,50,214,87,190.66666666666663,135.33333333333334,2,7
174.8246694,60.3246062152,Male,Ideal,"(204, 150, 103)","(104, 230, 68)","(181, 111, 20)",204,150,103,104,230,68,181,111,20,152.33333333333334,134.0,4,3
174.0238582,45.9469191544,Female,Underweight,"(235, 185, 152)","(102, 164, 227)","(232, 82, 171)",235,185,152,102,164,227,232,82,171,190.66666666666663,164.33333333333334,2,7
173.7240366,60.3055553512,Male,Ideal,"(204, 150, 103)","(29, 182, 52)","(47, 176, 170)",204,150,103,29,182,52,47,176,170,152.33333333333334,87.66666666666667,4,3
164.67165440000002,57.6274121056,Female,Ideal,"(119, 78, 58)","(192, 126, 225)","(61, 117, 245)",119,78,58,192,126,225,61,117,245,85.0,181.0,1,4
169.4737022,56.4361887952,Female,Ideal,"(127, 41, 44)","(98, 43, 0)","(177, 178, 110)",127,41,44,98,43,0,177,178,110,70.66666666666667,47.0,3,3
179.22333980000002,57.4608984824,Female,Underweight,"(246, 215, 197)","(169, 16, 107)","(22, 158, 133)",246,215,197,169,16,107,22,158,133,219.33333333333331,97.33333333333331,5,3
173.4972908,58.5028446656,Male,Ideal,"(204, 150, 103)","(139, 174, 145)","(194, 241, 199)",204,150,103,139,174,145,194,241,199,152.33333333333334,152.66666666666666,4,7
188.109733,60.6984113824,Male,Underweight,"(204, 150, 103)","(86, 124, 153)","(149, 152, 179)",204,150,103,86,124,153,149,152,179,152.33333333333334,121.0,4,0
179.90586320000003,55.0167179904,Female,Underweight,"(246, 215, 197)","(251, 94, 68)","(2, 133, 162)",246,215,197,251,94,68,2,133,162,219.33333333333331,137.66666666666666,5,3
171.1624466,65.8745311312,Male,Ideal,"(204, 150, 103)","(65, 212, 110)","(223, 221, 69)",204,150,103,65,212,110,223,221,69,152.33333333333334,129.0,4,3
167.9528264,59.5851151776,Female,Ideal,"(246, 215, 197)","(188, 88, 123)","(138, 254, 152)",246,215,197,188,88,123,138,254,152,219.33333333333331,133.0,5,3
178.376961,57.3835156872,Female,Underweight,"(127, 41, 44)","(250, 133, 255)","(251, 56, 121)",127,41,44,250,133,255,251,56,121,70.66666666666667,212.66666666666663,3,6
169.6790612,50.13665774,Female,Underweight,"(127, 41, 44)","(56, 9, 170)","(134, 174, 187)",127,41,44,56,9,170,134,174,187,70.66666666666667,78.33333333333333,3,0
179.2372844,62.0489362032,Male,Ideal,"(253, 220, 213)","(12, 19, 34)","(248, 116, 159)",253,220,213,12,19,34,248,116,159,228.66666666666663,21.666666666666668,0,4
165.5015486,50.7407062064,Female,Ideal,"(243, 214, 200)","(221, 59, 79)","(166, 73, 199)",243,214,200,221,59,79,166,73,199,219.0,119.66666666666669,5,3
162.99548299999998,48.6008405872,Female,Underweight,"(226, 165, 137)","(109, 171, 205)","(32, 132, 117)",226,165,137,109,171,205,32,132,117,176.0,161.66666666666666,2,7
172.1038214,57.337203944,Female,Ideal,"(119, 78, 58)","(236, 135, 96)","(124, 155, 100)",119,78,58,236,135,96,124,155,100,85.0,155.66666666666666,1,2
164.9480572,55.2069998344,Female,Ideal,"(252, 218, 191)","(161, 24, 107)","(125, 253, 247)",252,218,191,161,24,107,125,253,247,220.33333333333331,97.33333333333331,5,3
165.3400046,51.359768568,Female,Ideal,"(246, 215, 197)","(249, 27, 106)","(72, 2, 143)",246,215,197,249,27,106,72,2,143,219.33333333333331,127.33333333333331,5,3
176.9432834,51.1576026136,Female,Underweight,"(246, 215, 197)","(243, 152, 98)","(21, 106, 150)",246,215,197,243,152,98,21,106,150,219.33333333333331,164.33333333333334,5,5
166.5531594,53.2589129128,Female,Ideal,"(235, 185, 152)","(21, 68, 106)","(230, 248, 121)",235,185,152,21,68,106,230,248,121,190.66666666666663,65.0,2,5
179.3205202,66.1399731696,Male,Ideal,"(127, 41, 44)","(141, 149, 191)","(7, 20, 86)",127,41,44,141,149,191,7,20,86,70.66666666666667,160.33333333333334,3,6
172.27425540000002,59.3447567768,Male,Ideal,"(235, 185, 152)","(124, 150, 234)","(188, 130, 14)",235,185,152,124,150,234,188,130,14,190.66666666666663,169.33333333333334,2,7
174.3038678,50.0675303192,Female,Underweight,"(119, 78, 58)","(196, 160, 38)","(3, 27, 186)",119,78,58,196,160,38,3,27,186,85.0,131.33333333333334,1,2
173.975395,53.3037731616,Female,Underweight,"(246, 215, 197)","(23, 53, 255)","(51, 186, 201)",246,215,197,23,53,255,51,186,201,219.33333333333331,110.33333333333331,5,7
164.3900954,47.6193128584,Female,Underweight,"(235, 185, 152)","(76, 199, 164)","(64, 50, 48)",235,185,152,76,199,164,64,50,48,190.66666666666663,146.33333333333334,2,7
163.53701099999998,49.8915819824,Female,Ideal,"(253, 220, 213)","(247, 194, 77)","(128, 95, 28)",253,220,213,247,194,77,128,95,28,228.66666666666663,172.66666666666666,0,6
170.6661306,57.8573832496,Female,Ideal,"(253, 220, 213)","(118, 113, 75)","(100, 61, 27)",253,220,213,118,113,75,100,61,27,228.66666666666663,102.0,0,4
180.070379,60.7190498184,Male,Ideal,"(252, 218, 191)","(198, 138, 46)","(221, 129, 92)",252,218,191,198,138,46,221,129,92,220.33333333333331,127.33333333333331,5,5
166.1023856,56.7857721496,Female,Ideal,"(252, 218, 191)","(22, 89, 215)","(251, 105, 178)",252,218,191,22,89,215,251,105,178,220.33333333333331,108.66666666666669,5,7
179.27380960000002,63.0752334624,Male,Ideal,"(246, 215, 197)","(49, 110, 149)","(240, 193, 157)",246,215,197,49,110,149,240,193,157,219.33333333333331,102.66666666666669,5,7
173.15037759999998,58.4469621312,Male,Ideal,"(253, 220, 213)","(163, 141, 62)","(133, 76, 141)",253,220,213,163,141,62,133,76,141,228.66666666666663,122.0,0,6
179.3428976,60.2259499552,Male,Ideal,"(246, 215, 197)","(208, 72, 83)","(91, 36, 194)",246,215,197,208,72,83,91,36,194,219.33333333333331,121.0,5,3
173.1578198,61.255240921600006,Male,Ideal,"(127, 41, 44)","(101, 107, 134)","(54, 23, 99)",127,41,44,101,107,134,54,23,99,70.66666666666667,114.0,3,0
179.84104240000002,62.723608944000006,Male,Ideal,"(204, 150, 103)","(183, 243, 215)","(125, 4, 15)",204,150,103,183,243,215,125,4,15,152.33333333333334,213.66666666666663,4,7
163.8869468,54.1785706928,Female,Ideal,"(127, 41, 44)","(198, 130, 241)","(138, 128, 133)",127,41,44,198,130,241,138,128,133,70.66666666666667,189.66666666666663,3,6
181.5758624,47.8689698952,Female,Underweight,"(235, 185, 152)","(113, 189, 209)","(240, 103, 154)",235,185,152,113,189,209,240,103,154,190.66666666666663,170.33333333333334,2,7
172.6576176,60.18258656,Male,Ideal,"(127, 41, 44)","(184, 178, 249)","(218, 10, 187)",127,41,44,184,178,249,218,10,187,70.66666666666667,203.66666666666663,3,6
166.4091668,57.3724026832,Female,Ideal,"(204, 150, 103)","(79, 123, 241)","(205, 54, 20)",204,150,103,79,123,241,205,54,20,152.33333333333334,147.66666666666666,4,0
165.5994402,54.4878297184,Female,Ideal,"(235, 185, 152)","(218, 188, 169)","(61, 180, 253)",235,185,152,218,188,169,61,180,253,190.66666666666663,191.66666666666663,2,4
179.919122,65.522044788,Male,Ideal,"(243, 214, 200)","(29, 111, 222)","(4, 254, 97)",243,214,200,29,111,222,4,254,97,219.0,120.66666666666669,5,7
170.8521348,53.1023783136,Female,Underweight,"(235, 185, 152)","(113, 9, 37)","(122, 239, 14)",235,185,152,113,9,37,122,239,14,190.66666666666663,53.0,2,5
168.2807404,53.196362576000006,Female,Ideal,"(243, 214, 200)","(162, 230, 130)","(173, 198, 93)",243,214,200,162,230,130,173,198,93,219.0,174.0,5,5
171.4260986,60.2079423528,Male,Ideal,"(127, 41, 44)","(160, 143, 196)","(182, 104, 156)",127,41,44,160,143,196,182,104,156,70.66666666666667,166.33333333333334,3,6
173.7506558,61.0449103112,Male,Ideal,"(235, 185, 152)","(149, 172, 179)","(60, 31, 7)",235,185,152,149,172,179,60,31,7,190.66666666666663,166.66666666666666,2,4
172.64352060000002,60.722134244,Male,Ideal,"(204, 150, 103)","(16, 45, 156)","(147, 254, 243)",204,150,103,16,45,156,147,254,243,152.33333333333334,72.33333333333333,4,0
180.434742,57.686469784,Female,Underweight,"(253, 220, 213)","(32, 81, 220)","(146, 187, 227)",253,220,213,32,81,220,146,187,227,228.66666666666663,111.0,0,1
166.5343888,58.1294477312,Female,Ideal,"(243, 214, 200)","(135, 97, 67)","(158, 71, 181)",243,214,200,135,97,67,158,71,181,219.0,99.66666666666669,5,3
179.2870684,59.0074204064,Male,Underweight,"(252, 218, 191)","(28, 101, 156)","(115, 92, 208)",252,218,191,28,101,156,115,92,208,220.33333333333331,95.0,5,7
170.2475132,54.2411663888,Female,Ideal,"(127, 41, 44)","(157, 224, 168)","(209, 104, 49)",127,41,44,157,224,168,209,104,49,70.66666666666667,183.0,3,6
173.1847946,57.0369713992,Female,Ideal,"(246, 215, 197)","(61, 59, 226)","(89, 195, 139)",246,215,197,61,59,226,89,195,139,219.33333333333331,115.33333333333331,5,7
174.239682,57.3965791368,Female,Ideal,"(119, 78, 58)","(211, 35, 55)","(44, 113, 180)",119,78,58,211,35,55,44,113,180,85.0,100.33333333333331,1,3
168.4211008,49.4137681696,Female,Underweight,"(252, 218, 191)","(148, 170, 30)","(168, 10, 62)",252,218,191,148,170,30,168,10,62,220.33333333333331,116.0,5,5
176.0181646,64.2117535776,Male,Ideal,"(226, 165, 137)","(69, 133, 138)","(93, 53, 111)",226,165,137,69,133,138,93,53,111,176.0,113.33333333333331,2,7
171.75241240000005,52.707617196,Female,Underweight,"(119, 78, 58)","(177, 134, 20)","(197, 157, 204)",119,78,58,177,134,20,197,157,204,85.0,110.33333333333331,1,2
175.7878882,54.4581648016,Female,Underweight,"(119, 78, 58)","(241, 158, 99)","(238, 181, 210)",119,78,58,241,158,99,238,181,210,85.0,166.0,1,2
179.6618962,64.9920678952,Male,Ideal,"(226, 165, 137)","(75, 74, 12)","(204, 209, 147)",226,165,137,75,74,12,204,209,147,176.0,53.66666666666666,2,5
176.705006,60.654050084800005,Male,Ideal,"(235, 185, 152)","(221, 139, 136)","(104, 197, 73)",235,185,152,221,139,136,104,197,73,190.66666666666663,165.33333333333334,2,4
178.2942332,61.1315463832,Male,Ideal,"(253, 220, 213)","(162, 128, 69)","(221, 98, 56)",253,220,213,162,128,69,221,98,56,228.66666666666663,119.66666666666669,0,6
175.1444554,59.7007811376,Male,Ideal,"(243, 214, 200)","(53, 80, 234)","(192, 195, 176)",243,214,200,53,80,234,192,195,176,219.0,122.33333333333331,5,7
178.2621276,70.94432891519999,Male,Ideal,"(204, 150, 103)","(212, 156, 158)","(137, 239, 252)",204,150,103,212,156,158,137,239,252,152.33333333333334,175.33333333333334,4,7
168.9015672,55.704272744,Female,Ideal,"(204, 150, 103)","(148, 182, 211)","(170, 179, 244)",204,150,103,148,182,211,170,179,244,152.33333333333334,180.33333333333331,4,7
176.8621812,60.2702658936,Male,Ideal,"(252, 218, 191)","(222, 121, 5)","(248, 243, 86)",252,218,191,222,121,5,248,243,86,220.33333333333331,116.0,5,3
173.42358000000002,61.37535208319999,Male,Ideal,"(235, 185, 152)","(58, 251, 214)","(74, 16, 101)",235,185,152,58,251,214,74,16,101,190.66666666666663,174.33333333333334,2,7
165.9841486,52.5825165224,Female,Ideal,"(252, 218, 191)","(93, 15, 232)","(225, 47, 103)",252,218,191,93,15,232,225,47,103,220.33333333333331,113.33333333333331,5,7
178.7407652,62.7148092592,Male,Ideal,"(204, 150, 103)","(1, 12, 180)","(1, 137, 33)",204,150,103,1,12,180,1,137,33,152.33333333333334,64.33333333333333,4,0
171.251372,55.5143084144,Female,Ideal,"(246, 215, 197)","(149, 35, 2)","(153, 121, 39)",246,215,197,149,35,2,153,121,39,219.33333333333331,62.0,5,3
174.8518474,71.249324176,Male,Ideal,"(127, 41, 44)","(19, 83, 220)","(84, 157, 169)",127,41,44,19,83,220,84,157,169,70.66666666666667,107.33333333333331,3,0
170.7101742,56.968796521600005,Female,Ideal,"(253, 220, 213)","(247, 253, 94)","(90, 121, 111)",253,220,213,247,253,94,90,121,111,228.66666666666663,198.0,0,6
171.8042284,51.7741702192,Female,Underweight,"(127, 41, 44)","(120, 1, 156)","(200, 104, 4)",127,41,44,120,1,156,200,104,4,70.66666666666667,92.33333333333331,3,0
177.108358,68.19279448399999,Male,Ideal,"(243, 214, 200)","(63, 69, 219)","(100, 154, 114)",243,214,200,63,69,219,100,154,114,219.0,117.0,5,7
168.0945076,56.6583127976,Female,Ideal,"(204, 150, 103)","(83, 234, 57)","(151, 130, 1)",204,150,103,83,234,57,151,130,1,152.33333333333334,124.66666666666669,4,3
176.1399576,56.8610230624,Female,Underweight,"(253, 220, 213)","(64, 84, 203)","(120, 235, 249)",253,220,213,64,84,203,120,235,249,228.66666666666663,117.0,0,1
171.332144,54.3299343432,Female,Ideal,"(243, 214, 200)","(176, 28, 34)","(138, 66, 53)",243,214,200,176,28,34,138,66,53,219.0,79.33333333333333,5,3
175.28679699999998,45.441300152,Female,Underweight,"(253, 220, 213)","(93, 50, 101)","(137, 235, 140)",253,220,213,93,50,101,137,235,140,228.66666666666663,81.33333333333333,0,4
165.4736594,53.463074672,Female,Ideal,"(226, 165, 137)","(21, 64, 111)","(232, 49, 24)",226,165,137,21,64,111,232,49,24,176.0,65.33333333333333,2,5
172.5978514,56.587416368,Female,Ideal,"(235, 185, 152)","(176, 182, 248)","(12, 183, 118)",235,185,152,176,182,248,12,183,118,190.66666666666663,202.0,2,4
180.7582618,66.47395295919999,Male,Ideal,"(204, 150, 103)","(53, 160, 116)","(47, 219, 159)",204,150,103,53,160,116,47,219,159,152.33333333333334,109.66666666666669,4,3
168.34977759999998,46.6649552904,Female,Underweight,"(235, 185, 152)","(96, 81, 128)","(5, 195, 95)",235,185,152,96,81,128,5,195,95,190.66666666666663,101.66666666666669,2,5
180.488336,67.6806437568,Male,Ideal,"(226, 165, 137)","(115, 199, 203)","(166, 48, 4)",226,165,137,115,199,203,166,48,4,176.0,172.33333333333334,2,7
177.1503696,61.3196056264,Male,Ideal,"(253, 220, 213)","(5, 103, 96)","(249, 107, 192)",253,220,213,5,103,96,249,107,192,228.66666666666663,68.0,0,4
175.9479082,66.067035576,Male,Ideal,"(119, 78, 58)","(222, 26, 45)","(201, 246, 202)",119,78,58,222,26,45,201,246,202,85.0,97.66666666666669,1,3
172.5798936,50.5479749656,Female,Underweight,"(226, 165, 137)","(26, 76, 112)","(76, 12, 120)",226,165,137,26,76,112,76,12,120,176.0,71.33333333333333,2,5
174.85106,63.0504673392,Male,Ideal,"(243, 214, 200)","(45, 45, 207)","(210, 67, 212)",243,214,200,45,45,207,210,67,212,219.0,99.0,5,7
